GeneSymbol	TCGA-A6-3807-01A-22	TCGA-A6-3808-01A-22	TCGA-A6-3810-01A-22	TCGA-AA-3518-01A-11	TCGA-AA-3525-01A-12	TCGA-AA-3526-01A-11	TCGA-AA-3529-01A-12	TCGA-AA-3531-01A-22	TCGA-AA-3534-01A-22	TCGA-AA-3552-01A-22	TCGA-AA-3554-01A-22	TCGA-AA-3558-01A-22	TCGA-AA-3561-01A-22	TCGA-AA-3664-01A-22	TCGA-AA-3666-01A-31	TCGA-AA-3672-01A-22	TCGA-AA-3684-01A-31	TCGA-AA-3695-01A-22	TCGA-AA-3710-01A-22	TCGA-AA-3715-01A-22	TCGA-AA-3818-01A-22	TCGA-AA-3848-01A-22	TCGA-AA-3864-01A-22	TCGA-AA-3986-01A-12	TCGA-AA-3989-01A-22	TCGA-AA-A004-01A-22	TCGA-AA-A00A-01A-22	TCGA-AA-A00E-01A-31	TCGA-AA-A00F-01A-31	TCGA-AA-A00J-01A-12	TCGA-AA-A00K-01A-12	TCGA-AA-A00N-01A-32	TCGA-AA-A00O-01A-13	TCGA-AA-A00R-01A-22	TCGA-AA-A00U-01A-41	TCGA-AA-A010-01A-31	TCGA-AA-A017-01A-22	TCGA-AA-A01C-01A-22	TCGA-AA-A01D-01A-23	TCGA-AA-A01F-01A-23	TCGA-AA-A01I-01A-12	TCGA-AA-A01K-01A-31	TCGA-AA-A01P-01A-23	TCGA-AA-A01R-01A-23	TCGA-AA-A01S-01A-23	TCGA-AA-A01T-01A-23	TCGA-AA-A01V-01A-24	TCGA-AA-A01X-01A-23	TCGA-AA-A01Z-01A-13	TCGA-AA-A022-01A-23	TCGA-AA-A024-01A-32	TCGA-AA-A029-01A-41	TCGA-AA-A02E-01A-23	TCGA-AA-A02H-01A-32	TCGA-AA-A02J-01A-23	TCGA-AA-A02O-01A-23	TCGA-AA-A02R-01A-23	TCGA-AA-A02Y-01A-31	TCGA-AA-A03F-01A-41	TCGA-AA-A03J-01A-23	TCGA-AF-2691-01A-41	TCGA-AF-2692-01A-41	TCGA-AF-3400-01A-41	TCGA-AF-3913-01A-12	TCGA-AG-3574-01A-22	TCGA-AG-3580-01A-22	TCGA-AG-3584-01A-22	TCGA-AG-3593-01A-22	TCGA-AG-3594-01A-12	TCGA-AG-4007-01A-22	TCGA-AG-A002-01A-23	TCGA-AG-A008-01A-23	TCGA-AG-A00C-01A-23	TCGA-AG-A00H-01A-22	TCGA-AG-A00Y-01A-12	TCGA-AG-A011-01A-32	TCGA-AG-A014-01A-12	TCGA-AG-A015-01A-51	TCGA-AG-A016-01A-23	TCGA-AG-A01J-01A-22	TCGA-AG-A01L-01A-22	TCGA-AG-A01N-01A-23	TCGA-AG-A01W-01A-23	TCGA-AG-A01Y-01A-43	TCGA-AG-A020-01A-23	TCGA-AG-A026-01A-71	TCGA-AG-A02N-01A-31	TCGA-AG-A02X-01A-32	TCGA-AG-A032-01A-31	TCGA-AG-A036-01A-22
UGP2	5.361885305	4.672802468	4.545144678	4.778208576	5.146084939	5.050211446	4.920928429	5.088169871	4.604466745	4.880359013	5.048904591	4.485641498	5.246408087	4.425817338	4.510117991	4.123500664	4.865918815	4.412104045	5.162961916	4.461615866	4.531485435	4.508428653	4.381744813	4.608020669	5.158121555	5.085481311	4.436961338	4.752034916	4.685566442	4.459868733	4.440730773	4.941419362	4.800468536	4.80769838	4.716442237	5.433404615	4.975905274	4.701733864	4.438292852	3.555816155	4.853995647	4.24361831	4.371558863	4.858975614	3.941106311	5.701733864	4.9202933	4.791640451	4.401903472	4.111031312	4.948600847	4.723194474	4.770124261	4.214642922	4.466192049	4.230100516	4.971160317	4.700069749	4.888499736	4.244887059	4.34506514	4.90014226	5.052531824	4.717722113	4.54225805	4.393233129	4.850332715	4.903841687	4.876107613	4.438292852	4.824428435	4.841302254	4.656496371	4.741466986	4.675251386	4.820008723	4.525442506	4.24691474	4.61980425	4.944077555	4.602092589	4.829342194	5.372023424	4.232404937	4.333423734	3.995785991	4.853995647	4.938285792	4.737506503	4.803571478
UGT1A10	2.270030516	1.371094152	0	0.635367454	0	1.329602023	0.578536232	0.565597176	2.427606173	2.718087584	0	0	0.629162305	0	0	0	2.61117238	0	1.141868716	0.019108823	1.461179281	0.363638347	0	0.941106311	0	2.626049693	0	0.429392792	1.398715194	0	0	0.009586049	0.980634675	0	0.559083869	2.581752944	0.910732662	1.783805848	0.009586049	0.742724863	0	0	0	0	1.084064265	0.457681837	0.672048117	0	2.811471031	0	1.514332704	0.499101764	0	0	1.271027197	0	2.331514144	0.214124805	1.879705766	0.622930351	1.644625422	0	1.78520178	0	0	0	0.635367454	0	0.591360272	1.495695163	0.804604311	0.701918647	0	0	1.310340121	0.635367454	1.102098188	0	0.782408565	0.799087306	1.807354922	0	0	0	0	0	1.450661409	2.554179518	0	0
UGT1A6	2.270030516	1.371094152	0	0.635367454	0	1.329602023	0.578536232	0.565597176	2.427606173	2.892714827	0	0	0.629162305	0	0	0	2.408711861	0	1.141868716	0.019108823	1.461179281	0.363638347	0	0.941106311	0.584962501	2.425817338	0	0.429392792	1.398715194	0	0	0.009586049	0.980634675	0	0.559083869	2.396890153	0.910732662	1.461179281	0.009586049	0.742724863	0.565597176	0	0	0	1.084064265	0.457681837	0.672048117	0	2.811471031	0	1.514332704	0.499101764	0	0	1.271027197	0	2.331514144	0.214124805	1.578536232	0.622930351	2.115477217	0	1.78520178	0	0	0	0.635367454	0	0.591360272	1.495695163	0.804604311	0	0	0	1.559083869	0.635367454	1.102098188	0	0.782408565	0.799087306	1.807354922	0	0	0	0	0	1.450661409	2.554179518	0	0
UGT1A8	2.270030516	1.371094152	0	0.635367454	0	1.329602023	0.578536232	0.565597176	2.427606173	2.497399469	0	0	0.629162305	0	0	0	2.61117238	0	1.141868716	0.019108823	1.461179281	0.363638347	0	0.941106311	0	2.425817338	0	0.429392792	1.398715194	0	0	0.009586049	0.980634675	0	0.559083869	2.581752944	0.910732662	1.783805848	0.009586049	0.742724863	0	0	0	0	1.084064265	0.457681837	0.672048117	0	2.995182984	0	1.514332704	0.499101764	0	0	1.271027197	0	2.331514144	0.214124805	1.578536232	0.622930351	1.644625422	0	1.78520178	0	0	0	0.635367454	0	0.591360272	1.495695163	0.804604311	0	0	0	1.310340121	0.635367454	1.102098188	0	0.782408565	0.799087306	1.807354922	0	0	0	0	0	1.450661409	2.554179518	0	0
UGT2A3	3.109917692	0	0.995182984	2.447138342	1.141868716	1.329602023	1.197446064	0	3.300123725	1.31421313	3.052531824	0	0	0.659924558	0	0	3.366905004	0	1.141868716	0.019108823	0	0	0	0.941106311	2.146220741	3.150559677	0	1.76836079	1.398715194	0	0	0.009586049	1.941106311	0	1.047305715	4.531069493	0.910732662	1.783805848	0.009586049	0	1.141868716	0	0	0	0	1.054269663	1.341036918	0	2.811471031	0.659924558	0	2.205809537	0	1.440066294	0	0	3.800468536	2.294743266	2.59375214	0.622930351	0	1.385891154	0	0	0	1.814208593	1.684070646	0	2.161350266	0.799087306	0	0	0	0	0.27897595	0.635367454	0	0	0	0	0.742724863	0	0	0	0	0	1.450661409	0	0	0
UGT2B10	1.722466024	0	0	1.946106992	0	0	0	0	1.03796785	1.31421313	2.172060746	0	0	0	0	0	2.408711861	0	0	0.019108823	0	0	0	0	2.146220741	1.329602023	0	0.983069604	0	0.659924558	0	0.009586049	0	0	1.461179281	3.542670779	1.597729797	0	0.009586049	0	0	0	0	0	0.559083869	1.054269663	0.672048117	0.519374159	1.875780063	0	0	2.205809537	0	0	0	0	2.992164161	0.214124805	2.391401135	0	0	0.348610138	0	0	0	0	0	0	1.184809239	0	0	0	0	0	0	0	0	0	0	0	0.742724863	0	0	0	0	0	0.754174884	0	0	0
UGT2B11	1.722466024	0	0	1.946106992	0	0	0	0	1.03796785	1.31421313	2.172060746	0	0	0	0	0.641546029	2.151642375	0	0	0.019108823	0	0	0	0	1.887525271	1.716625146	0	0.983069604	0	0	0	0.009586049	0	0	1.047305715	3.704134202	1.329602023	0	0.009586049	0	0	0	0	0	0	0	0.672048117	0	2.275007047	0	0	2.205809537	0	0	0	0	3.105454595	0.214124805	2.139687771	0	0	0.348610138	0	0	0	0	0	0	1.552541023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754174884	0	0	0
UGT2B17	2.987927168	0	2.576925182	4.335807172	2.31421313	1.76836079	0	0	0	3.415488271	4.575715712	0	0.629162305	2.088593923	0	0.641546029	4.233427944	0	0	0.019108823	0	0.363638347	0.591360272	1.578536232	3.815575429	3.619021665	0	2.765534746	0	0	1.762703156	0.009586049	0.429392792	0	2.230612928	6.006597245	3.47940304	1.783805848	0.009586049	0	0	0.739848103	0	0	3.668270438	3.517695631	1.762703156	0.519374159	4.868225809	0	1.514332704	3.638460049	0	2.387730153	0	0	5.219039414	0.787989597	4.319521597	0.622930351	0	2.199541482	0	0	0	0	0.635367454	0	3.060623885	0	3.579743339	0	0	2.115477217	1.559083869	1.329602023	0	0	0	1.450661409	1.807354922	0	1.600904045	0	1.004800986	0	0.754174884	3.151642375	0	0
UGT2B7	1.722466024	0	0	1.656877683	0	0	0	0	1.03796785	1.31421313	2.172060746	0	0	0	0	0	2.151642375	0	0	0.019108823	0	0	0	0	1.887525271	1.716625146	0	0.983069604	0	0	0	0.009586049	0	0	1.047305715	3.313729572	1.329602023	0	0.009586049	0	0	0	0	0	0	0	0.672048117	0	1.310340121	0	0	2.416839742	0	0	0	0	2.855989697	0.787989597	2.139687771	0	0	0.348610138	1.113255978	0	0	0	0	0	1.895302621	0	0	0	0	0	0	0	0	0	0	0	0	0	0.948600847	0	0	0	0	0	0	0
UMPS	3.109917692	1.371094152	3.881664619	3.372023424	2.31421313	2.710760524	3.394148254	2.275007047	2.923466152	3.735883167	3.213088014	3.882643049	3.351439877	3.653824359	4.093109404	3.429392792	2.803915838	4.048178049	2.310340121	2.416839742	2.40780593	3.319039816	3.26403593	3.263034406	3.315662832	2.789381488	3.109917692	3.317111079	3.183751156	2.979415668	2.881011964	2.621368147	2.816940971	2.992768431	3.554998069	2.581752944	3.39962685	3.344355094	2.874469118	2.242856524	2.983069604	2.597729797	2.468148836	3.728283351	3.366438791	2.48370831	2.934830986	2.778208576	2.995182984	2.275007047	3.319039816	2.980634675	3.162424899	2.99699125	3.441394946	3.376660828	3.228562189	3.058893689	2.91201108	3.306456686	2.115477217	3.649998594	2.559899642	4.160274831	2.352381891	3.163498732	3.319039816	3.505467542	2.914564523	3.073820233	2.630716096	3.769771739	3.360832456	3.141868716	2.931052646	3.297680549	2.704871964	3.31517976	3.141868716	2.174193333	3.750606505	2.690789548	3.12763328	1.318075769	3.720643289	3.126532406	3.55540717	3.750606505	3.582556003	3.379436131
UNC45A	2.672048117	3.562344198	2.995182984	2.207892852	1.826463745	4.254493265	3.394148254	3.670915852	3.300123725	3.046723866	2.874469118	3.283921772	3.695251495	3.525233677	2.704871964	3.056583528	3.102098188	2.630716096	3.102658131	3.08463125	2.949846161	2.880359013	3.833902077	3.767654798	1.887525271	3.351439877	2.752748591	3.317111079	2.112144074	1.754174884	2.881011964	1.562344198	3.49441561	3.448900951	2.932313192	2.396890153	2.890122382	3.023255352	3.503348735	3.710393192	3.865918815	2.385891154	3.22342255	2.597729797	3.089724119	3.972079915	2.765534746	1.488857733	4.242348443	3.533563348	3.554998069	3.198494154	3.43206858	2.99699125	2.868555078	2.967168608	2.696735749	3.383128251	3.05600541	3.306456686	3.222392421	2.901751872	3.234194723	2.927264386	3.056583528	3.025619458	2.668270438	1.425817338	3.475517281	2.358021097	2.630716096	2.069243877	2.667513713	2.605652359	2.931052646	0.635367454	2.341036918	3.088593923	1.987927168	2.975141013	3.534393676	3.531485435	2.655351829	3.243872149	3.265536913	2.992768431	3.55540717	2.883620816	2.301587647	3.029747343
UPF1	4.112700133	3.805980272	4.214642922	4.624490865	4.84565731	3.421335523	4.584561696	4.687060688	4.067523994	4.331514144	4.251719093	4.919657892	5.301343763	4.810785827	4.24361831	4.80924293	3.814892173	5.03972331	4.61018821	3.89917563	4.424474255	4.748819	5.125706199	4.20372321	5.13422094	3.82239025	4.36153444	4.409164613	4.127082948	4.718270285	4.04846871	2.890122382	4.215160852	4.25675908	4.998496409	4.044394119	4.806667761	4.341985747	2.559083869	4.575715712	4.654206378	4.372487836	3.813524689	4.416839742	5.294008009	4.274013114	4.498463639	4.373880175	3.469017667	4.445373578	3.99034983	4.654206378	4.727012814	4.528154536	4.466192049	4.810785827	3.542670779	4.515804949	4.26102927	5.031512828	5.014206492	4.971160317	4.478540442	4.516855634	4.261781523	4.779960058	4.615887074	4.213865677	3.570462931	4.656496371	4.552541023	4.782059033	4.311793718	4.134768556	4.107687869	4.669026766	4.687060688	4.193246076	4.61980425	3.804604311	4.259523587	4.132576843	4.746312766	4.306699707	4.531069493	4.870200301	4.289096702	4.430285273	4.031512828	3.926632041
UPF2	2.493134922	0	0	0	0	1.329602023	0.578536232	1.59454855	0	0	0	0.748461233	0.629162305	0	0.629162305	0	1.461179281	0	0.565597176	0.019108823	0.799087306	0	0.591360272	0	0.584962501	1.329602023	0.821029859	0.429392792	2.112144074	0.659924558	0	0.009586049	0.429392792	1.371094152	0.559083869	0.815575429	1.329602023	1.03796785	0.009586049	1.887525271	0	0	0	0.352381891	1.084064265	2.207892852	0.672048117	0.519374159	0	1.321928095	1.953575663	1.418639736	0.539365634	0	1.271027197	0.559083869	0	0	1.197446064	0	1.644625422	0.948600847	0	0.754174884	0	0	1.294743266	0	0	0.799087306	0	0	0	0	1.310340121	0.635367454	0.559083869	0	1.481987743	0	0	1	0	0	1.004800986	1.124328135	1.450661409	0	1.559083869	0.742724863
UQCR10	2.8372705	3.26102927	2.322889571	1.946106992	2.676568315	0.635367454	2.176322773	1.141868716	2.690789548	2.252980741	2.674309986	2.425817338	1.30256277	1.748461233	2.135315965	2.341036918	2.803915838	2.161350266	1.141868716	3.08463125	1.855989697	2.189033824	2.161350266	2.542670779	2.146220741	2.425817338	1.86393845	1.432959407	2.582556003	1.754174884	2.225480603	2.222392421	0.980634675	2.30839971	2.019108823	2.581752944	1.329602023	2.244887059	2.874469118	1.448900951	2.201633861	2.385891154	2.207892852	0.910732662	2.604071324	1.054269663	2.073820233	1.488857733	2.275007047	2.019108823	1.953575663	1.98550043	2.172060746	2.99699125	2.868555078	1.141868716	2.096486765	1.578536232	2.59375214	1.59454855	2.115477217	1.701918647	2.207892852	2.765534746	2.765534746	2.818305222	2.668270438	2.367371066	2.379436131	2.004800986	2.352381891	2.567220918	1.560714954	2.385891154	1.831877241	1.748461233	1.492280498	2.294743266	1.987927168	3.136410159	2.12763328	0	2.398715194	1.318075769	2.088593923	2.088593923	1.877089818	2.102098188	2.801848446	0.742724863
UQCRB	3.759155834	3.562344198	2.322889571	3.665999073	3.855657547	3.272520928	3.060047384	2.735522177	3.300123725	3.185866545	3.683322166	3.153805336	3.970853654	3.220329955	3.56193706	3.653060017	3.655351829	3.321447116	2.691534165	3.08463125	2.40780593	3.228049048	3.033276155	2.542670779	3.198494154	4.019405399	3.109917692	3.065802058	2.76694846	3.90014226	3.116586556	2.222392421	3.570867671	2.30839971	2.425817338	3.763765654	3.39962685	3.668270438	3.095361856	3.396890153	3.550079786	3.152724261	2.894656108	2.778208576	3.941106311	3.239296196	3.452419721	3.390484265	3.160274831	2.881011964	3.554998069	2.722466024	3.162424899	4.687060688	3.441394946	1.874469118	3.643086547	3.383128251	3.665999073	3.718818247	0.980634675	3.042060605	3.025028794	3.312277925	3.266036894	3.025619458	3.191141487	4.151371776	3.060623885	2.874469118	3.579743339	3.371094152	3.14839184	3.408711861	3.649232222	4.228049048	3.55540717	2.961005868	4.11242213	4.150018023	2.811471031	2.449781449	3.499527024	3.531485435	3.093109404	3.913926586	4.035037329	2.883620816	3.945794957	3.379436131
UQCRC1	5.908652813	5.38979623	5.568032105	5.612549091	5.534186139	4.415037499	5.317593505	4.474652356	5.467714224	5.619902043	5.400993254	5.699699685	5.463578865	4.751320887	5.518535139	5.652486495	5.894656108	5.292290953	5.088169871	4.602092589	4.366438791	5.177386315	5.273267213	5.006597245	5.509273569	6.04701482	5.054124923	5.118387414	5.333900737	5.370513052	5.271774255	4.111031312	5.591061009	5.560816836	5.263535255	5.864351251	5.433404615	5.80451827	4.948133578	5.30912767	5.458775699	5.385200924	5.172060746	5.071104773	4.981548255	5.085481311	5.766771822	5.275379596	5.382436698	5.460524156	5.841973119	5.286757962	5.564276538	6.202678914	5.289342665	4.101538026	5.781709415	5.515804949	5.671104625	5.585162861	3.408711861	5.450221496	5.667513713	5.749891769	5.231381205	5.114644653	4.979720516	5.607626221	4.99699125	5.263535255	5.518535139	5.433404615	4.855657547	5.268783696	5.205809537	5.721372659	5.458775699	5.36013013	5.325770161	5.792161248	4.942670887	4.942670887	5.677884042	5.223165087	5.25146663	5.841973119	5.382436698	5.485748821	6.340443582	5.214124805
UQCRC2	6.162760558	5.420212891	5.645202077	6.099715999	5.663534385	5.673462201	5.483493351	5.564276538	6.013089999	5.727920455	5.944702302	5.961005868	5.616573348	5.679949192	5.540089282	5.505467542	5.995785991	5.375271171	5.655924213	5.123224735	4.718818247	5.452419721	5.682666927	4.873485127	6.089582893	6.225223507	5.655924213	5.361885305	5.603774686	5.591061009	5.434739414	4.941419362	5.990198533	5.524815928	5.568032105	6.181102551	5.889716892	6.062423969	5.275379596	5.585162861	5.911212202	5.934359234	4.979720516	5.616573348	5.94204526	6.23317226	5.818901676	5.580346515	6.363287909	5.52627752	6.126807703	5.609991295	6.236620172	6.378106965	5.084347785	4.950468414	5.874305166	6.217489241	6.236620172	5.8372705	3.967168608	5.7473874	5.81112847	6.01658546	5.531277479	5.59951617	5.773293086	5.894656108	5.548231098	5.433404615	5.518535139	5.647122598	5.115754632	5.361885305	5.71918344	5.721372659	5.995785991	5.906329438	5.70855513	5.867237549	5.531277479	6.009586049	5.827310944	5.495055528	5.605257263	6.243999052	5.731364291	5.742724863	6.340443582	5.515804949
UQCRFS1	4.04176865	4.278480434	4.285648812	4.139142019	3.994579724	4.010183067	3.289834465	2.931052646	4.228049048	3.804604311	3.945794957	3.515174171	3.351439877	3.96470667	3.865918815	3.653060017	4.282933963	3.965938164	3.582556003	2.802537906	3.319039816	3.319039816	3.64347142	3.767654798	3.736965594	4.346247774	3.287373787	3.705240704	3.809414444	2.979415668	3.515174171	3.757378897	4.215160852	3.818305222	3.792855352	4.213606503	3.9206109	4.242348443	3.503348735	3.050791891	3.766241777	3.736965594	3.378511623	3.383128251	4.035037329	3.389566812	3.725741157	3.513490746	4.067523994	3.746312766	4.393233129	3.933887328	3.87315698	4.767654798	4.394148254	2.62058641	4.074962058	4.016139703	4.319521597	3.814208593	2.469885976	3.828496187	3.917749985	4.160274831	3.381744813	3.420437487	3.770124261	4.467714224	4.057739071	3.61980425	3.947354459	3.85432818	3.701918647	3.901430094	4.107687869	4.310582489	3.451540833	4.055137797	3.680324357	4.035037329	3.750606505	3.743802172	3.649998594	4.067523994	4.236492618	4.134768556	3.668648651	3.907211159	4.628773595	3.675815931
UQCRH	2.672048117	0	0	1.312277925	2.676568315	0	1.915839552	0	0	0.665999073	0.748461233	0	1.30256277	0	2.559083869	0	2.803915838	0	1.877089818	0.019108823	0.799087306	0.363638347	0	1.976974559	0.584962501	3.351439877	0.821029859	0.983069604	2.112144074	2.35614381	1.074962058	1.562344198	2.681074393	3.351910961	1.461179281	2.161350266	1.847996907	2.603280156	3.095361856	0.742724863	1.578536232	2.385891154	0	1.693022247	2.126532406	1.509273569	1.341036918	1.081794091	2.275007047	2.704871964	2.567220918	1.418639736	2.172060746	3.993976212	0	0.559083869	3.87774425	1.578536232	2.139687771	1.915839552	2.765534746	1.701918647	0	2.581752944	2.097610797	0.731183242	1.294743266	0	0	0.799087306	1.987927168	2.069243877	2.667513713	0.748461233	1.559083869	2.597729797	2.542670779	2.07952034	1.987927168	2.174193333	0.742724863	0	2.398715194	2.598524014	1.004800986	2.31421313	0.754174884	0	3.009586049	1.457681837
UQCRQ	2.270030516	1.371094152	2.322889571	2.207892852	1.826463745	0	1.584962501	0	2.099856237	2.252980741	1.83052577	2.425817338	2.499101764	0	1.887525271	2.063502942	0.812840461	1.826463745	1.877089818	0.019108823	1.461179281	1.385891154	2.161350266	1.578536232	2.772589504	2.425817338	2.207892852	0.983069604	2.112144074	0.659924558	1.074962058	0.009586049	1.941106311	1.765534746	1.775401776	2.396890153	1.597729797	2.032100843	0.009586049	1.887525271	2.448019916	2.126532406	0.736965594	0	1.850666093	0	2.569653111	2.113255978	0	2.019108823	2.567220918	1.722466024	1.115477217	2.387730153	1.271027197	1.141868716	0.739848103	1.834576391	2.391401135	2.174193333	0.980634675	1.701918647	1.113255978	1.807354922	1.807354922	1.814208593	2.004800986	2.367371066	0.591360272	2.004800986	0.804604311	2.343881536	2.667513713	1.389566812	0	2.597729797	1.831877241	1.810100299	2.358021097	2.818305222	1.807354922	0.385891154	2.398715194	1.318075769	2.088593923	2.088593923	1.877089818	2.554179518	3.009586049	1.457681837
URB1	0.707819249	3.428053035	1.605652359	1.656877683	1.826463745	1.329602023	2.176322773	1.59454855	0	0	2.447138342	1.382206107	1.698959272	1.329602023	2.135315965	1.318075769	1.461179281	2.416839742	1.542670779	0.019108823	1.461179281	2.404176507	2.897240426	0.941106311	1.184809239	2	0.821029859	0.429392792	2.372952098	0	1.074962058	1.562344198	1.385891154	2.084064265	2.230612928	0.815575429	1.597729797	1.03796785	1.461179281	0.742724863	1.578536232	2.597729797	0.736965594	1.967168608	2.378511623	1.054269663	2.342933953	1.831877241	0	2.019108823	0	0.499101764	0	2.114367025	1.869213392	0.559083869	1.801848446	1.310340121	1.578536232	1.915839552	2.115477217	1.972079915	0	1.807354922	1.807354922	2.599317794	2.004800986	2.111031312	1.552541023	1.495695163	1.492280498	2.343881536	1.560714954	2.115477217	0.799087306	1.748461233	1.831877241	0	0.782408565	2.818305222	0	0.385891154	2.070389328	0	0	1.82374936	1.450661409	0	1.559083869	0.742724863
UROD	1.337235348	2.499101764	2.009586049	2.207892852	0	2.434739414	1.915839552	1.141868716	2.099856237	2.718087584	2.172060746	0.748461233	0.629162305	1.329602023	2.135315965	2.063502942	0.812840461	1.826463745	2.117695043	1.693022247	2.40780593	0.975752454	2.385891154	2.542670779	1.184809239	1.716625146	1.461179281	1.76836079	1.803227036	2.088593923	1.762703156	2.222392421	1.941106311	2.084064265	2.019108823	2.161350266	2.265036759	1.461179281	0.009586049	0	1.918386234	0	2.207892852	1.967168608	1.850666093	1.509273569	2.765534746	1.081794091	1.875780063	2.019108823	1.514332704	1.418639736	1.887525271	0	0	2.62058641	2.331514144	1.834576391	2.59375214	1.59454855	0.980634675	1.701918647	2.559899642	2.372952098	2.352381891	1.814208593	1.294743266	0.776805859	1.895302621	0	0.804604311	2.567220918	0	2.115477217	1.559083869	1.748461233	2.114367025	1.102098188	1.481987743	2.975141013	0.742724863	1	0	1.915839552	1.004800986	0.565597176	1.450661409	2.554179518	0	1.90560763
USH1C	2.493134922	1.371094152	0.995182984	2.447138342	0	2.934830986	2.176322773	2.735522177	2.099856237	2.497399469	1.40780593	2.645394244	2.720278465	1.748461233	1.59454855	1.718087584	2.970240133	2.630716096	1.141868716	0.019108823	0.799087306	2.189033824	3.147849371	2.719548541	3.072677504	2.425817338	0	2.40780593	2.372952098	2.088593923	3.116586556	0.009586049	0.429392792	0.748461233	1.775401776	2.581752944	1.329602023	2.032100843	2.559083869	3.050791891	2.448019916	2.126532406	0.736965594	0.352381891	3.236237477	1.509273569	0.672048117	0.519374159	2.811471031	0.659924558	2.567220918	3.290326098	1.887525271	1.810100299	2.303537235	1.141868716	0.739848103	2.927896454	2.755599768	2.772589504	1.644625422	2.584962501	1.78520178	1.404176507	0	2.385891154	1.294743266	1.425817338	3.060623885	2.004800986	2.630716096	3.09085343	2.030924573	1.807354922	2.641546029	0.635367454	0	3.088593923	3.141868716	1.450661409	2.12763328	2.888824411	2.398715194	0	2.088593923	1.82374936	1.877089818	2.102098188	3.009586049	0.742724863
USMG5	2.493134922	2.499101764	2.322889571	2.207892852	2.676568315	2.434739414	1.915839552	2.275007047	2.923466152	3.415488271	2.447138342	2.135315965	2.499101764	3.220329955	1.242856524	2.567220918	2.61117238	2.416839742	2.310340121	0.019108823	2.15704371	1.710760524	1.900464326	1.578536232	2.146220741	2.626049693	1.461179281	1.432959407	2.582556003	2.790772038	2.597729797	2.222392421	2.559083869	2.084064265	3.276992863	2.396890153	1.847996907	2.032100843	2.559083869	2.807354922	2.448019916	2.126532406	3.056583528	1.374807654	1.850666093	2.207892852	1.762703156	2.778208576	2.995182984	2.275007047	2.27897595	1.722466024	1.887525271	2.626049693	2.303537235	2.161350266	1.801848446	1.834576391	2.59375214	2.600904045	1.644625422	1.701918647	1.113255978	1.807354922	1.807354922	2.128733314	2.668270438	2.367371066	1.895302621	1.495695163	2.630716096	2.765534746	2.667513713	2.385891154	2.087462841	1.748461233	1.831877241	2.07952034	2.90945311	2.436517227	3.41774002	3.23878686	1.600904045	1.318075769	2.40780593	2.31421313	1.877089818	2.554179518	0.946106992	2.251971511
USO1	5.2527285	4.672802468	4.9202933	4.778208576	5.443164582	4.941419362	4.584561696	4.857815159	4.067523994	4.434739414	4.69803322	4.614906116	4.959461061	4.149476165	4.552541023	4.80924293	4.828157646	4.333423734	5.286757962	4.650381627	4.240059863	4.673367972	4.961623328	4.274013114	5.13422094	5.017476563	4.436961338	5.488000771	4.685566442	4.838951767	4.874796966	5.101257864	4.800468536	5.03972331	4.998496409	4.80769838	4.61392449	4.392317423	5.15434557	4.340087464	4.816770349	4.914723964	5.101257864	5.033276155	4.568640195	4.999398752	4.961623328	4.267785464	4.779084583	4.727012814	4.69803322	5.286757962	4.867072773	4.767654798	4.523980068	4.626244428	4.917431755	4.779960058	4.941419362	4.493348449	4.658782734	4.94204526	4.56701805	4.608020669	5.106152865	4.867072773	4.850332715	4.816770349	5.125706199	5.114644653	5.216066783	4.89917563	5.164437681	4.779084583	4.585363194	4.939853428	4.450221496	5.009884589	4.753818443	4.298169515	3.750606505	4.829342194	4.80924293	4.379667166	4.682573297	3.913926586	4.754887502	4.430285273	4.737506503	4.095080492
